school_id,school_name,education_level,latitude,longitude
780,EBF 1.2 Nuntetuk,Basic,-8.788330,126.093320
782,EBF 1.2 Osso Caiua,Basic,-8.714720,126.609530
5519,EBF 1.2 Ramahana,Basic,-8.832150,126.299130
1186,EBF 1.2 Tahagaba,Basic,-8.729643,125.119486
658,EBF 1.2 Tiha Ai Tahan,Basic,-8.869050,126.331030
1226,EBF 1.2 Tula - Oli,Basic,-8.697511,126.324896
91,EBF 1.2 Uaibobo,Basic,-8.649350,126.473770
5509,EBF 1.2 Uaimori,Basic,-8.853474,126.363876
125,EBF 1.2 Uaimori Tula,Basic,-8.693930,126.221540
776,EBF 1.2 Uaitono,Basic,-8.686990,126.328810
791,EBF 1.2 Ualake,Basic,-8.754630,126.531260
698,EBF 1.2 Uatumaluli,Basic,-8.743410,126.493250
5328,EBF 1.2 Uetali,Basic,-8.950600,126.298320
5327,EBF 1.2 Ulusu,Basic,-8.712664,126.546306
120,EBF 1.2 Uma Qui'ic,Basic,-8.873039,126.367244
781,EBF 1.2 Waibira,Basic,-8.737980,126.584970
118,EBF 1.2 We - Sa,Basic,-8.872514,126.375866
87,EBF 1.2 We-Eu-Laek,Basic,-8.768884,126.405576
100,EBF 1.2.3  Nunululi,Basic,-8.724160,126.587900
122,EBF 1.2.3 Aimanas Rai,Basic,-8.940464,126.154356
113,EBF 1.2.3 Bibileo,Basic,-8.965204,126.268576
5125,EBF 1.2.3 Craras,Basic,-8.857400,126.304560
106,EBF 1.2.3 Hau-oli,Basic,-8.775080,126.638990
77,EBF 1.2.3 Laline,Basic,-8.760838,126.096268
83,EBF 1.2.3 Liaruca,Basic,-8.735240,126.281130
117,EBF 1.2.3 Luga- Assa,Basic,-8.864401,126.506943
107,EBF 1.2.3 Maluro Cumo,Basic,-8.849810,126.512560
961,EBF 1.2.3 Nahae,Basic,-8.671430,126.561410
90,EBF 1.2.3 Osso Lari,Basic,-8.735587,126.457401
124,EBF 1.2.3 Raitahu,Basic,-8.927090,126.401010
80,EBF 1.2.3 Rate Laek,Basic,-8.790888,126.376183
88,EBF 1.2.3 Uabubo,Basic,-8.720280,126.419220
84,EBF 1.2.3 Uaguia,Basic,-8.762584,126.411556
75,EBF 1.2.3 Uma Tolu,Basic,-8.891664,126.221276
2174,ESG Catolica Santa Madalena Canossa / Ossu,Secondary,-8.743460,126.376740
969,ESG Catolica St. Antonio Lacluta,Secondary,-8.834570,126.215550
1150,ESG Catolica St. Estevão,Secondary,-8.868980,126.366110
1149,ESG Publico 4 de Setembro,Secondary,-8.857190,126.368150
5121,ESG Publico Calixa,Secondary,-8.879050,126.368170
1151,ESG Publico Olocassa,Secondary,-8.736360,126.365140
1153,ESG Publico Uato Carbau,Secondary,-8.749850,126.700020
1152,ESG Publico Uato Lari,Secondary,-8.818370,126.528660
1577,Pre Escolar 22 de Agostos,Pre-School,-8.892293,126.222055
1575,Pre Escolar Amizade,Pre-School,-8.642301,126.378069
5323,Pre Escolar Assisi,Pre-School,-8.559577,125.569291
1377,Pre Escolar Beaco,Pre-School,-8.855346,126.363182
1609,Pre Escolar Bimali,Pre-School,-8.707367,126.366606
1381,Pre Escolar Bre-Ana,Pre-School,-8.758846,126.293727
1610,Pre Escolar Bui-Ita/Vessoru,Pre-School,-8.774925,126.638594
1706,Pre Escolar Cafe Vqueque,Pre-School,-8.855407,126.365213
1378,Pre Escolar Craras Ular Rihik,Pre-School,-8.944884,126.448987
1372,Pre Escolar Daraloi,Pre-School,-8.750615,126.694043
1580,Pre Escolar Dilor,Pre-School,-8.841539,126.209368
1619,Pre Escolar Esperanca,Pre-School,-9.006006,125.633941
1794,Pre Escolar Fatudere,Pre-School,-8.904629,126.505036
1376,Pre Escolar Frienship Children Community of Viqueque,Pre-School,-8.965216,126.268682
1611,Pre Escolar Haburas Welolo,Pre-School,-8.939437,126.193409
1379,Pre Escolar Halibur,Pre-School,-8.860015,126.310152
1793,Pre Escolar Kakatua Luga - Assa,Pre-School,-8.739512,126.367500
1617,Pre Escolar Kay-Ruak,Pre-School,-8.976925,125.661420
1638,Pre Escolar Maria Lobato Raitahu,Pre-School,-8.926855,126.400948
1375,Pre Escolar Naroman ba Futuru,Pre-School,-8.912401,126.280980
1371,Pre Escolar Nossa Senhora de Fatima,Pre-School,-8.829960,126.173403
1581,Pre Escolar Raimundo Meira Buanurac,Pre-School,-8.832025,126.372208
1380,Pre Escolar Rame -Ana,Pre-School,-8.869021,126.366084
1606,Pre Escolar St. Arnold Janssen,Pre-School,-8.834763,126.513358
1576,Pre Escolar Uaibua,Pre-School,-8.735682,126.369508
1616,Pre Escolar Uani-Uma,Pre-School,-8.929383,126.144729
1374,Pre Escolar Vida Nova,Pre-School,-8.557183,125.647390
1582,Pre Escolar We-Sa,Pre-School,-8.873069,126.376541
1370,Pre Escolar de We-Hali Laline,Pre-School,-8.841310,126.209770
1369,Pre-Escolar Madre Trindade,Pre-School,-9.297773,125.306346
1837,EB 1 Furaklau,Basic,-8.863140,125.703180
1838,EB 1.2 Aitemua,Basic,-8.834794,125.694796
1813,EB 1.2 Caimauc,Basic,-8.816150,125.700900
1110,EB 1.2 No 2 Cotalala,Basic,-8.997240,125.639210
1893,EB 1.2 No 4 Mindelo,Basic,-8.876590,125.699100
1925,EB 1.2 No 9 Beremana,Basic,-8.834650,125.717880
132,"EB 1º,2º Ciclo Belulic Leten/ B.Fehan",Basic,-9.248200,125.001590
1812,EBC 1.2.3 Tarabula,Basic,-8.852810,125.750240
1811,EBC 3  Turiscai,Basic,-8.820710,125.715910
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,

